Id,SalePrice
2736,150864.76845817472
2737,124871.63112251824
2738,143045.25207917587
2739,169306.2764889731
2740,141728.92644292576
2741,144201.77134561157
2742,162888.62771431767
2743,151571.5204271297
2744,161068.52140400294
2745,161847.26271116623
2746,143490.82114738482
2747,151612.41563716662
2748,132748.16526206318
2749,127539.88781923625
2750,145723.7540375916
2751,133145.57147479983
2752,237249.20560375392
2753,147349.94811802323
2754,269103.6551434506
2755,140358.68899930638
2756,105962.02305663866
2757,77556.73635272318
2758,90840.29094078869
2759,165027.10855791275
2760,124827.82103503321
2761,147347.57426734467
2762,152969.3301079203
2763,195331.45492569066
2764,153029.3602738274
2765,304514.0833446338
2766,141556.67529366995
2767,83971.38685717418
2768,126205.09536002015
2769,125438.29342090429
2770,150835.82342679537
2771,121515.43289848723
2772,118643.47355935774
2773,161953.13284162208
2774,140851.89100417987
2775,121669.16136288721
2776,146798.56195265168
2777,143983.01324193677
2778,120425.33263612475
2779,129359.72382480791
2780,112619.42903335374
2781,101947.93847673485
2782,98792.30483112566
2783,91620.59166717212
2784,127231.08511707633
2785,141715.10322423087
2786,69094.87803696691
2787,128265.42271014478
2788,79380.09262236938
2789,175170.5718841379
2790,101781.18265436271
2791,118369.8141924462
2792,70688.55169665483
2793,168585.54607824842
2794,97872.04621544719
2795,121366.23737436335
2796,99646.75254103552
2797,236739.04110661207
2798,101214.76127276695
2799,120005.85541741725
2800,85934.59747030324
2801,114973.495549564
2802,133163.66168770107
2803,173042.30551071122
2804,146008.48727191356
2805,109808.09623593911
2806,92739.77026868264
2807,167219.5119601709
2808,146449.9213984153
2809,140304.91705039673
2810,138340.14097214417
2811,154144.8474619073
2812,149224.31573072227
2813,163277.36705724854
2814,160720.16526437883
2815,110503.25079311545
2816,255476.9919803498
2817,153707.1905000181
2818,142297.23626552563
2819,174136.4253187512
2820,137518.8612666854
2821,119366.62701493374
2822,214429.95780301566
2823,381748.3226631385
2824,183693.6207780093
2825,145624.724796611
2826,142833.88675531372
2827,144346.9608771893
2828,241452.8786920909
2829,218048.3049812865
2830,234154.7470232112
2831,187101.60481950518
2832,267848.4663729713
2833,288475.63652138866
2834,212987.60757864628
2835,222136.72390890116
2836,198443.53318001257
2837,165173.69229569734
2838,155528.67876971106
2839,187696.37175037927
2840,202811.4746040292
2841,210600.02802338486
2842,249803.89701944587
2843,148358.5512485284
2844,161549.94032982606
2845,130916.10502676542
2846,215180.82129174116
2847,199508.21049762928
2848,226817.4434194856
2849,212941.73548685847
2850,301823.905073672
2851,257934.83723625782
2852,245804.5499117924
2853,256618.14815074863
2854,144149.99231480688
2855,214856.7548373756
2856,206625.59349083464
2857,194971.28955328005
2858,204725.81623746848
2859,130932.93501416303
2860,137061.78983938153
2861,143507.75303229698
2862,207705.4595714847
2863,135026.20652262866
2864,271850.47582823975
2865,136072.46863106545
2866,170441.606784978
2867,99035.4729845727
2868,113093.67772543374
2869,122420.3785576194
2870,141318.31285690455
2871,99793.43311434372
2872,61141.689359304975
2873,114823.86173632302
2874,131566.68815015804
2875,134493.77454200707
2876,178761.5925579748
2877,145274.9907864823
2878,175014.42719338712
2879,136628.8971021336
2880,107500.45503352342
2881,157061.61013007018
2882,161986.85867037924
2883,189804.87948044785
2884,192725.8944228411
2885,181388.9337345726
2886,234831.24287835517
2887,111669.39413723997
2888,138347.94581715902
2889,71152.52520225766
2890,83094.72310230258
2891,146416.7957949861
2892,75372.51514237159
2893,109794.59611971554
2894,73250.38333739451
2895,284088.55321021716
2896,266422.96234843123
2897,228986.8490049107
2898,159635.66699443373
2899,222963.26836545015
2900,163685.07608111697
2901,257198.81565787096
2902,193522.311526393
2903,358644.22706664365
2904,355547.6488071115
2905,106404.94693944705
2906,194114.22332609986
2907,119767.39693404276
2908,138081.49352318107
2909,156315.79332110338
2910,85651.96072307766
2911,88102.3203127799
2912,150396.87752790086
2913,95478.15271240436
2914,84340.8365586518
2915,94471.7878865153
2916,95425.42757216762
2917,190666.03635432845
2918,123281.79350902
2919,230885.1778304275
