LotFrontage,LotArea,Alley,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,RemodAge,HouseAge,Oldness,GarageAge,OverallValue,GarageGrade,ExterValue,KitchenValue,FireplaceValue,GarageValue,BsmtValue,BathValue,TotalPorchSF,TotalSF,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,LotShape_0,LotShape_1,LotShape_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_0,RoofStyle_1,RoofStyle_2,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,SalePrice
0.95,5.059412055335969,0.0,0.0,0.5,1.0,0.45652173913043476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.29694629694629693,0.0,0.0,-0.1700854700854701,-0.03681592039800995,0.0,0.0,0.0,-0.21207658321060383,1.1964285714285714,0.0,0.5963692545384318,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.3953488372093023,1.0,0.0,-0.053830227743271224,0.0,0.0,0.0,1.0,1.0735294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,-0.43478260869565216,-0.3333333333333333,,0.5,0.0,1.0,0.0,0.5,0.6555767657485683,0.42321124434428065,0.6,0.36764705882352944,4.202316817613571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,248000
-0.25,0.0670701581027668,0.0,0.0,0.0,3.0,-0.08695652173913043,-0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3067743067743068,1.0,438.0,-0.7923076923076923,0.12437810945273632,0.0,-0.5,0.0,-0.06480117820324006,0.0,0.0,-0.6334492081884897,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.18604651162790697,-1.0,0.0,-0.08281573498964803,0.0,0.0,0.0,1.0714285714285714,-0.36764705882352944,0.0,0.0,80.0,0.0,0.0,0.0,0.6756756756756757,0.08695652173913043,0.3333333333333333,,1.0,0.0,0.0,-1.0,-0.5,-0.37087537496591216,0.5458851595070565,0.2,0.23529411764705882,-0.07710433773732536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,151000
-0.65,3.0616353754940713,0.0,0.0,0.5,0.0,0.5,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.3095823095823096,0.0,0.0,-0.6025641025641025,-0.5223880597014925,0.0,0.0,0.0,-0.7029945999018163,0.9848901098901099,0.0,-0.027809965237543453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4418604651162791,-1.0,0.0,-0.3064182194616977,0.0,0.0,0.0,1.5714285714285714,-0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,-0.08108108108108109,-0.5,-0.4351851851851852,,0.0,0.0,0.0,-1.0,0.25,-0.42977911098991,0.22250130461460826,0.8,-0.19117647058823528,2.4385494707115045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,175000
-2.3,-1.706151185770751,0.0,0.0,0.5,0.0,0.5652173913043478,0.13513513513513514,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.3095823095823096,0.0,0.0,-0.658974358974359,-0.5880597014925373,0.0,0.0,0.0,-0.7677957781050565,0.989010989010989,0.0,-0.07415990730011587,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.5116279069767442,-1.0,0.0,0.016563146997929608,0.0,0.0,0.0,0.0,0.27941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,-0.08108108108108109,-0.5217391304347826,-0.4444444444444444,,0.0,0.0,1.0,0.0,-0.5,-0.3446959367330243,0.05518949885595343,1.0,-0.029411764705882353,-1.3963592866072476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,155000
0.5,0.22640810276679843,0.0,0.0,0.0,1.0,0.10869565217391304,-0.43243243243243246,1.4185692541856925,0.0,0.0,0.0,0.0,2.0,0.2,0.31098631098631097,0.0,0.0,-0.08632478632478632,0.08059701492537313,0.0,-1.0,0.0,-0.10800196367206677,0.0,0.0,-0.6674391657010429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.023255813953488372,-1.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,3.0,1.0,0.40540540540540543,-0.13043478260869565,0.05555555555555555,,0.0,0.0,0.0,-1.0,0.25,-0.2574311426233979,0.3491664802931514,0.2,-0.35294117647058826,0.03821489922383026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,148000
0.15,0.005311264822134387,0.0,0.0,0.0,0.0,-0.21739130434782608,-0.8378378378378378,1.5038051750380517,0.0,0.0,0.0,0.0,0.0,0.0,0.3166023166023166,0.0,0.0,0.5256410256410257,0.8009950248756219,0.0,-0.5,0.0,0.602847324496809,0.0,0.0,-0.10814986481266899,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.32558139534883723,0.0,0.0,0.14078674948240166,0.0,0.0,0.0,0.0,0.75,0.0,0.0,185.0,0.0,0.0,0.0,0.8648648648648649,0.2391304347826087,0.5277777777777778,,-0.5,0.0,0.0,-1.0,1.5,0.24870466321243523,0.5294154753098101,0.2,1.5661764705882353,0.021198521409877123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159000
0.2,0.11573616600790514,0.0,0.0,0.5,0.0,0.3695652173913043,-0.08108108108108109,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.3194103194103194,0.0,0.0,0.1700854700854701,0.39104477611940297,0.0,0.0,0.0,0.2552773686794305,0.0,0.0,-0.3816145229818463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.3023255813953488,-1.0,0.0,0.07039337474120083,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,4.0,0.0,0.10810810810810811,-0.34782608695652173,-0.24074074074074073,,0.0,0.0,0.0,0.0,-0.5,-0.33051540769021,0.6319037051054878,0.4,-0.15441176470588236,0.02965274717368045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,173000
-0.5,-0.25901679841897235,0.0,1.0,-0.5,0.0,0.10869565217391304,-0.43243243243243246,0.8280060882800608,0.0,0.0,0.0,0.0,0.0,-0.2,0.32643032643032643,0.0,0.0,-0.09145299145299145,0.09651741293532339,0.0,-1.0,0.0,-0.09229258713794797,0.0,0.0,-0.6550791811510236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-46.0,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.4594594594594595,-0.08695652173913043,0.1111111111111111,,-1.0,-6.0,0.0,-1.0,-0.5,-0.872647941096264,0.08565153313721117,0.0,-0.35294117647058826,-0.35728097709264584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,124000
-1.45,-1.1261116600790513,0.0,0.0,1.0,0.0,0.6086956521739131,0.1891891891891892,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.32643032643032643,0.0,0.0,0.41794871794871796,0.6895522388059702,0.0,0.0,0.0,0.49288168875797744,0.0,0.0,-0.19466975666280417,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.5581395348837209,1.0,0.0,0.422360248447205,0.0,0.0,0.0,0.0,-0.36764705882352944,170.0,0.0,0.0,0.0,0.0,0.0,-0.13513513513513514,-0.5652173913043478,-0.5,,0.5,0.0,1.0,0.0,-0.5,1.0319061903463322,0.7693039952747148,0.4,0.8970588235294118,-0.909611735184869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213500
-0.8,-0.5520009881422925,0.0,0.0,-0.5,2.0,-0.06521739130434782,-0.6486486486486487,0.0,0.0,1.0,0.0,0.0,2.0,0.2,0.3306423306423306,0.0,0.0,-0.5615384615384615,-0.44477611940298506,0.0,0.0,0.0,-0.6264113892979872,0.0,0.0,-1.0753186558516803,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.23255813953488372,-1.0,0.0,0.5962732919254659,0.0,0.0,0.0,0.6190476190476191,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,0.043478260869565216,0.2777777777777778,,0.0,0.0,1.0,-1.0,-0.5,-0.19198254704117806,0.13446419047946756,-0.4,-0.35294117647058826,-0.6962774425067682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129500
-1.0,-0.5690464426877471,0.0,0.0,0.0,0.0,0.2391304347826087,-0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33625833625833623,1.0,121.0,-0.8162393162393162,-0.4925373134328358,0.0,-1.0,0.0,-0.6578301423662248,0.0,0.0,-1.100038624951719,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.5,0.16279069767441862,-1.0,-1.0,-0.8944099378881988,0.0,0.0,0.0,2.1011904761904763,-0.36764705882352944,0.0,0.0,90.0,0.0,3.0,0.0,0.32432432432432434,-0.1956521739130435,-0.027777777777777776,,-0.5,0.0,0.0,-1.0,-0.5,-0.5846741205344969,0.16790820100813736,-0.4,0.3088235294117647,-0.717790748918489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000
0.5,0.4539278656126482,0.0,0.0,0.5,0.0,0.6304347826086957,0.24324324324324326,0.2678843226788432,1.0,0.0,0.0,0.0,0.0,0.4,0.33766233766233766,0.0,0.0,-0.4863247863247863,-0.3472636815920398,0.0,0.0,0.0,-0.5164457535591557,1.4697802197802199,0.0,0.6643491695635381,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5813953488372093,1.0,0.0,0.12422360248447205,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891891891891892,-0.5869565217391305,-0.5462962962962963,,0.0,0.0,1.0,0.0,0.5,0.7962912462503409,0.3258153124480304,1.0,-0.058823529411764705,0.5148353674440361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,214900
0.45,0.18811758893280633,0.0,0.0,0.0,1.0,0.15217391304347827,-0.3783783783783784,0.9558599695585996,0.0,1.0,0.0,0.0,0.0,0.0,0.33906633906633904,1.0,1061.0,-0.8162393162393162,1.382089552238806,0.0,-1.0,0.0,1.1762395679921454,0.0,0.0,0.3429895712630359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.06976744186046512,-1.0,0.0,0.546583850931677,0.0,0.0,0.0,2.2857142857142856,1.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,-0.1956521739130435,-0.027777777777777776,,0.0,0.0,1.0,-1.0,0.25,-0.20507226615762203,1.2359603397159094,0.4,0.6102941176470589,0.30000809447147614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207500
