OverallQual,ExterQual,GarageValue,GrLivArea,GarageAge,KitchenQual,FullBath,BsmtQual,BathValue,HouseAge,SalePrice
-0.5,0.0,-0.872647941096264,-0.9269988412514485,,0.0,-1.0,-2.0,-0.8,1.1304347826086956,11.511934974596555
0.5,0.0,-0.24434142350695393,0.46040942448821937,,1.0,-1.0,-2.0,0.2,1.108695652173913,11.964007453736912
0.0,0.0,0.10471775293155168,0.6921591348010815,,0.0,0.0,-2.0,0.0,1.4782608695652173,12.001511614739405
-1.0,0.0,-0.29670029997272973,-0.1560448049439938,,0.0,-1.0,-2.0,-0.8,1.4130434782608696,11.74006900564972
-1.0,0.0,-0.5934005999454595,-0.18230977211278485,,0.0,-1.0,-2.0,-0.2,1.3478260869565217,11.626263078808801
0.0,0.0,0.7701118080174529,-0.15758980301274622,,0.0,0.0,-2.0,0.0,1.1521739130434783,11.759793355371237
0.5,0.0,-0.7155713116989365,0.5222093472383159,,0.0,-1.0,-2.0,-0.2,1.108695652173913,12.206577518060588
0.0,0.0,-0.24434142350695393,1.0011587485515643,,0.0,0.0,-2.0,0.6,0.08695652173913043,12.239995696974733
0.0,0.0,-0.43850559040087267,-0.23792970258787177,,0.0,0.0,-2.0,0.0,1.0217391304347827,11.626263078808801
-0.5,0.0,-0.2552495227706572,0.003089996137504828,,1.0,0.0,-2.0,0.2,0.7608695652173914,12.04355959836804
-0.5,0.0,-0.4188710117262067,0.29045963692545385,,0.0,0.0,-2.0,0.4,1.3043478260869565,11.842236406331555
-0.5,0.0,-0.6981183528770112,-0.1853997682502897,,0.0,-1.0,0.0,-0.8,0.7608695652173914,11.652696102959753
-1.0,0.0,-0.872647941096264,-0.9192738509076863,,-1.0,-1.0,0.0,-0.8,1.0434782608695652,11.356283350762888
0.0,0.0,-0.3926915734933188,0.2641946697566628,,0.0,-1.0,0.0,-0.2,1.065217391304348,12.25486757159303
-1.0,0.0,-0.5672211617125715,-0.8342989571263036,,-1.0,-1.0,0.0,-0.4,0.7391304347826086,11.289794413577894
0.0,0.0,-0.22470684483228798,-0.41405948242564694,,0.0,-1.0,0.0,-0.4,0.3695652173913043,11.842236406331555
0.0,0.0,0.06981183528770112,1.7921977597528003,,0.0,0.0,0.0,1.0,1.173913043478261,12.384223015005313
0.0,0.0,-0.6370329970002727,0.2827346465816918,,-1.0,-1.0,0.0,0.2,1.3043478260869565,11.759793355371237
-0.5,0.0,-0.7417507499318243,0.4943993820007725,,0.0,-1.0,0.0,-0.2,1.2391304347826086,11.841423131921784
0.0,0.0,-0.3359694573220616,0.7632290459636926,,0.0,0.0,0.0,0.0,0.5652173913043478,11.884495917930655
-0.5,0.0,0.436323970548132,-0.10814986481266899,,1.0,0.0,0.0,0.6,-0.717391304347826,12.02874460037869
0.5,0.0,0.442868830106354,-0.3259945925067594,,0.0,0.0,0.0,0.0,-0.5,12.07824495582233
1.5,1.0,1.2740659940005454,1.6067979915025106,,2.0,0.0,0.0,0.6,-0.6956521739130435,12.691583538230217
0.0,0.0,0.6424870466321243,0.5191193511008111,,0.0,0.0,0.0,0.6,-0.5652173913043478,12.095146671399466
0.5,1.0,0.42977911098991,-0.0772499034376207,,1.0,0.0,0.0,0.0,-0.717391304347826,12.093693109638318
0.5,0.0,0.436323970548132,0.01544998068752414,,0.0,0.0,0.0,0.6,-0.45652173913043476,12.034696963475044
0.5,1.0,0.7177529315516771,0.5793742757821553,,0.0,0.0,0.0,0.6,-0.5,12.30592250537653
0.5,0.0,0.5246795745841287,0.39242950946311317,,0.0,0.0,0.0,0.6,-0.5217391304347826,12.128116509451258
1.0,1.0,0.22688846468502863,0.7292390884511394,,1.0,0.0,0.0,0.6,-0.6304347826086957,12.348010479804223
1.0,1.0,1.2478865557676575,1.268443414445732,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.421188057397055
0.5,1.0,0.00436323970548132,0.012359984550019312,,1.0,0.0,0.0,0.6,-0.41304347826086957,11.982935344196433
0.5,1.0,0.20289064630488138,0.30281962147547314,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.180759965737863
0.5,1.0,0.27706572129806384,-0.00772499034376207,,1.0,0.0,0.0,0.0,-0.6521739130434783,12.165255859329688
0.5,1.0,0.218161985274066,0.31517960602549244,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.100717685412471
0.5,0.0,-0.2847013907826561,-0.1776747779065276,,0.0,0.0,0.0,0.0,-0.6086956521739131,12.095146671399466
0.5,0.0,0.9010089991818926,0.9718037852452684,,0.0,0.0,0.0,0.6,-0.2826086956521739,12.278397958261774
0.5,1.0,0.3861467139350968,0.023174971031286212,,1.0,0.0,0.0,0.0,-0.5652173913043478,12.160033942617156
0.0,0.0,-0.3534224161439869,0.1544998068752414,,0.0,0.0,0.0,0.6,-0.10869565217391304,12.049424683420915
0.5,1.0,1.2871557131169893,0.14059482425646969,,1.0,0.0,0.0,0.0,-0.717391304347826,12.066816325306588
1.0,1.0,0.538860103626943,1.089223638470452,,1.0,0.0,0.0,0.6,-0.6521739130434783,12.339295865674435
0.5,1.0,0.9664575947641123,0.11896485129393589,,1.0,0.0,0.0,0.0,-0.6521739130434783,12.230770136157428
1.5,1.0,1.6765748568311971,1.7535728080339898,,1.0,0.0,0.0,0.6,-0.5217391304347826,12.716405147731708
0.5,0.0,0.41014453231524406,0.027809965237543453,,1.0,0.0,0.0,0.6,-0.43478260869565216,12.007017865994577
0.5,1.0,-0.38069266430324517,0.2564696794129007,,1.0,0.0,0.0,0.0,-0.5652173913043478,12.269052139516223
0.0,0.0,0.17016634851377146,-0.1761297798377752,,0.0,0.0,0.0,0.0,0.0,12.013706813470414
0.5,1.0,0.5475865830379056,0.8821938972576284,,1.0,0.0,0.0,0.6,-0.5652173913043478,12.312686874960354
0.5,0.0,0.32724297791109896,0.727694090382387,,0.0,0.0,0.0,0.6,-0.08695652173913043,12.19552218463499
1.0,1.0,0.2923370602672484,0.511394360757049,,1.0,0.0,0.0,0.0,-0.6304347826086957,12.345838935721968
1.0,1.0,-0.36869375511317154,1.4723831595210506,,1.0,0.0,0.0,0.6,-0.43478260869565216,12.468440756144114
0.5,0.0,1.2282519770929916,1.1927385090768636,,1.0,0.0,0.0,0.6,-0.5652173913043478,12.310437165348775
0.5,1.0,0.9730024543223343,2.3391270760911547,,1.0,0.0,0.0,0.6,0.17391304347826086,12.396697137361691
0.5,1.0,0.5312244341423507,1.2777134028582464,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.345838935721968
0.0,0.0,0.6032178892827925,0.5067593665507918,,0.0,0.0,0.0,1.0,-0.5869565217391305,12.136191879981927
0.0,1.0,0.6850286337605672,0.41405948242564694,,1.0,0.0,0.0,0.6,-0.21739130434782608,12.08954444723597
1.0,1.0,1.2740659940005454,1.4059482425646967,,2.0,0.0,0.0,0.6,-0.6739130434782609,12.560247968016562
1.0,1.0,2.0889010089991817,1.2344534569331789,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.567240979056246
0.5,0.0,0.4319607308426507,0.30436461954422556,,1.0,0.0,0.0,0.0,-0.5,12.323415584358154
1.0,1.0,-0.3359694573220616,-0.035534955581305525,,1.0,0.0,0.0,0.6,-0.5869565217391305,12.066816325306588
1.0,1.0,0.24215980365421325,0.37543453070683663,,0.0,0.0,0.0,0.6,-0.21739130434782608,12.337105293891872
0.5,1.0,1.0668121079901827,1.3595983005021244,,1.0,0.0,0.0,0.6,-0.4782608695652174,12.487488878546145
0.5,1.0,0.16143986910280883,0.4820393974507532,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.167856627501678
1.0,1.0,1.0428142896100354,0.9795287755890305,,2.0,0.0,0.0,0.6,-0.7391304347826086,12.526346537332584
1.0,1.0,1.2282519770929916,1.5728080339899575,,1.0,0.0,0.0,0.6,-0.717391304347826,12.546871224308068
0.5,1.0,0.5017725661303518,0.1436848203939745,,1.0,0.0,0.0,0.0,-0.6956521739130435,12.36308066783498
1.0,1.0,0.436323970548132,-0.012359984550019312,,1.0,0.0,0.0,0.0,-0.6956521739130435,12.278397958261774
1.0,1.0,0.7592037087537497,0.49903437620702973,,1.0,0.0,0.0,0.0,-0.6521739130434783,12.524530013005734
0.5,1.0,0.3970548131988001,-0.30590961761297797,,1.0,0.0,0.0,0.0,-0.7391304347826086,11.982278882874377
0.5,1.0,0.49304608671938915,-0.06488991888760139,,1.0,0.0,0.0,0.0,-0.6956521739130435,12.098493002763465
0.5,1.0,0.9468230160894464,0.23483970645036695,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.354496960983985
1.5,2.0,1.398418325606763,1.8215527230590962,,2.0,0.0,0.0,0.6,-0.7391304347826086,12.847929163278053
0.5,1.0,0.3534224161439869,0.3105446118192352,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.235393555399902
0.0,0.0,-0.39814562312517043,0.18848976438779452,,0.0,0.0,0.0,0.0,-0.10869565217391304,12.10625783509458
-0.5,0.0,-0.13962367057540223,-0.567014291232136,,0.0,-1.0,0.0,-0.2,-0.43478260869565216,11.884495917930655
0.5,1.0,0.3599672757022089,0.395519505600618,,1.0,0.0,0.0,0.6,-0.717391304347826,12.188422799337028
0.5,0.0,0.7417507499318243,-0.36770954036307457,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.200562492481511
0.5,1.0,0.5672211617125715,0.395519505600618,,1.0,0.0,0.0,0.6,-0.6956521739130435,12.119975396053194
0.5,0.0,-0.3446959367330243,0.9548088064889919,,1.0,0.0,0.0,0.6,-0.6521739130434783,12.206077645517674
-1.0,0.0,0.0872647941096264,-0.529934337582078,,0.0,0.0,0.0,0.0,-0.6086956521739131,11.849404844423074
0.5,0.0,0.218161985274066,-0.03398995751255311,,0.0,0.0,0.0,0.0,-0.34782608695652173,12.103491596905931
0.0,1.0,-0.0218161985274066,1.2406334492081885,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.206077645517674
0.0,0.0,-0.24434142350695393,-0.3816145229818463,,0.0,-1.0,0.0,-0.2,-0.13043478260869565,11.695255355062795
0.0,1.0,0.2617943823288792,0.2719196601004249,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.06105265381003
1.0,1.0,0.5377692937005727,0.6859791425260718,,1.0,0.0,0.0,0.6,-0.5869565217391305,12.220473454337986
0.0,0.0,0.1308971911644396,0.3089996137504828,,0.0,0.0,0.0,0.6,-0.6304347826086957,12.057578437658945
0.5,1.0,0.5475865830379056,0.7168791039011201,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.299112067295642
1.0,1.0,0.45814016907553856,1.548088064889919,,1.0,1.0,0.0,0.8,-0.6956521739130435,12.73670383776449
0.0,0.0,0.34796836651213525,0.16685979142526072,,0.0,0.0,0.0,0.6,-0.5,12.031725210748633
0.0,0.0,-0.5366784837742024,0.33371958285052145,,0.0,0.0,0.0,0.0,1.2608695652173914,12.083910661257521
0.0,0.0,0.6653940550859013,0.21629972962533797,,0.0,0.0,0.0,0.6,-0.5217391304347826,12.10625783509458
0.5,1.0,0.5377692937005727,0.6519891850135188,,1.0,0.0,0.0,0.6,-0.5869565217391305,12.20557752297723
1.0,1.0,0.6021270793564222,0.19466975666280417,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.25486757159303
0.5,0.0,0.2923370602672484,0.7802240247199691,,0.0,0.0,0.0,0.6,-0.10869565217391304,12.154784614286667
0.5,1.0,-0.565039541859831,0.9517188103514871,,1.0,-1.0,0.0,-0.2,1.0434782608695652,12.36308066783498
0.5,1.0,-0.3785110444505045,-0.30590961761297797,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.07824495582233
0.5,1.0,1.1398963730569949,0.9733487833140209,,1.0,0.0,0.0,0.6,-0.6304347826086957,12.479913113434042
0.5,0.0,0.0,-0.05252993433758208,,0.0,0.0,0.0,0.6,-0.6086956521739131,12.04355959836804
-0.5,0.0,-0.5672211617125715,-0.8342989571263036,,0.0,-1.0,0.0,-0.8,-0.043478260869565216,11.608244735642321
0.5,1.0,0.1745295882192528,-0.4078794901506373,,1.0,0.0,0.0,0.6,-0.6304347826086957,11.92504173829169
0.5,1.0,0.24434142350695393,0.38933951332560834,,1.0,0.0,0.0,0.6,-0.4782608695652174,12.160033942617156
0.5,0.0,-0.28361058085628577,0.05870992661259174,,0.0,-1.0,0.0,-0.2,0.9130434782608695,11.91170829631447
-0.5,0.0,-0.13962367057540223,0.5376593279258401,,1.0,0.0,0.0,0.0,1.6304347826086956,11.849404844423074
1.0,1.0,1.745295882192528,0.5206643491695635,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.3879816172226
0.5,1.0,0.3752386146713935,0.4078794901506373,,1.0,0.0,0.0,0.6,-0.6521739130434783,12.154784614286667
0.5,1.0,0.436323970548132,-0.22247972190034762,,1.0,0.0,0.0,0.6,-0.6739130434782609,11.995357787034976
0.5,1.0,0.4472320698118353,-0.05252993433758208,,1.0,0.0,0.0,0.0,-0.5869565217391305,12.139403856983334
0.5,1.0,0.4657758385601309,0.6658941676322905,,1.0,0.0,0.0,0.6,-0.45652173913043476,12.178192583415596
0.5,1.0,0.4254158712844287,0.2719196601004249,,1.0,0.0,0.0,0.6,-0.6521739130434783,12.117246896289503
0.5,1.0,0.1745295882192528,-0.3723445345693318,,1.0,0.0,0.0,0.6,-0.7391304347826086,11.900912042974875
0.5,0.0,0.1745295882192528,-0.4078794901506373,,1.0,0.0,0.0,0.6,-0.7391304347826086,11.92504173829169
-0.5,0.0,-0.48868284701390785,-0.5639242950946312,,1.0,-1.0,0.0,-0.2,-0.4782608695652174,11.87757552297847
0.0,0.0,0.24979547313880557,0.02626496716879104,,0.0,0.0,0.0,0.6,-0.43478260869565216,12.066816325306588
0.0,0.0,-0.023997818380147258,0.1993047508690614,,0.0,0.0,0.0,0.6,-0.391304347826087,12.08954444723597
0.5,1.0,0.4134169620943551,0.06952491309385864,,1.0,0.0,0.0,0.6,-0.6956521739130435,12.100717685412471
0.0,1.0,0.4035996727570221,0.03089996137504828,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.066816325306588
0.0,0.0,-0.5846741205344969,-0.8435689455388181,,0.0,0.0,0.0,0.0,-0.08695652173913043,11.507922973347437
0.5,0.0,-0.2923370602672484,0.8574739281575898,,1.0,-1.0,0.0,-0.8,1.391304347826087,12.02874460037869
0.0,1.0,-0.0436323970548132,0.1653147933565083,,0.0,0.0,0.0,0.6,-0.41304347826086957,12.08954444723597
1.0,1.0,0.13307881101718025,-0.5809192738509077,,1.0,-1.0,0.0,-0.2,-0.30434782608695654,12.04355959836804
0.5,1.0,1.1726206708481046,-0.3306295867130166,,1.0,0.0,0.0,0.6,-0.717391304347826,12.05467400868968
0.0,0.0,0.436323970548132,-0.012359984550019312,,1.0,0.0,0.0,0.6,-0.6956521739130435,12.07824495582233
0.5,1.0,0.37742023452413415,-0.38933951332560834,,1.0,0.0,0.0,0.0,-0.5869565217391305,12.08954444723597
0.0,1.0,0.13526043086992093,0.5886442641946698,,1.0,0.0,0.0,0.6,-0.3695652173913043,12.149507585033072
0.5,1.0,0.5475865830379056,0.7477790652761684,,1.0,0.0,0.0,0.6,-0.717391304347826,12.180759965737863
1.0,0.0,-0.436323970548132,0.08188489764387795,,1.0,-1.0,0.0,-0.8,0.9130434782608695,12.345838935721968
0.0,0.0,0.7701118080174529,0.3259945925067594,,0.0,0.0,0.0,0.6,-0.5434782608695652,12.10625783509458
0.5,0.0,0.6392146168530134,0.25955967555040554,,0.0,0.0,0.0,0.6,-0.5869565217391305,12.081081821061819
0.5,1.0,2.1903463321516226,0.7632290459636926,,1.0,0.0,0.0,0.6,-0.6956521739130435,12.429220196836383
-0.5,0.0,-0.872647941096264,0.5067593665507918,,0.0,0.0,0.0,1.2,0.0,11.820417517632333
0.0,0.0,0.1308971911644396,0.2827346465816918,,0.0,0.0,0.0,0.6,-0.5869565217391305,12.07254696717504
-0.5,0.0,0.22688846468502863,-0.24719969100038625,,0.0,-1.0,0.0,-0.2,-0.06521739130434782,11.652696102959753
0.0,0.0,0.423234251431688,0.32444959443800697,,0.0,0.0,0.0,0.0,1.1956521739130435,12.128116509451258
1.0,1.0,-0.02290700845377693,1.2761684047894941,,1.0,0.0,0.0,0.6,-0.6304347826086957,12.45254592991672
1.0,1.0,1.4027815653122444,0.7555040556199305,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.437188334739655
-0.5,1.0,0.3446959367330243,0.5778292777134029,,0.0,0.0,0.0,0.6,-0.7391304347826086,12.165984756488543
0.0,1.0,0.436323970548132,0.14831981460023175,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.066816325306588
1.0,1.0,1.3635124079629124,0.764774044032445,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.506180941677357
0.5,1.0,0.5214071448050177,0.5144843568945539,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.271396795480596
0.5,0.0,0.8519225524952277,0.40169949787562764,,1.0,0.0,0.0,0.6,-0.5434782608695652,12.144202560946876
1.0,1.0,0.2661576220343605,0.5005793742757821,,2.0,0.0,0.0,0.0,-0.5869565217391305,12.373707715234994
0.5,1.0,0.9293700572675211,-0.34607956740054074,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.175618592671356
0.5,1.0,0.5475865830379056,0.764774044032445,,1.0,0.0,0.0,0.6,-0.6956521739130435,12.278397958261774
0.0,0.0,0.6326697572947914,0.21011973735032832,,0.0,0.0,0.0,0.6,-0.5434782608695652,12.037659911047468
0.5,0.0,0.31851649850013636,0.48667439165701043,,1.0,0.0,0.0,0.6,-0.5217391304347826,12.19552218463499
0.0,1.0,-0.45814016907553856,0.37852452684434146,,1.0,0.0,0.0,0.0,-0.717391304347826,11.775297421715827
0.5,1.0,-0.45814016907553856,0.37852452684434146,,1.0,0.0,0.0,0.0,-0.717391304347826,11.775297421715827
0.5,1.0,-0.45814016907553856,0.37852452684434146,,1.0,0.0,0.0,0.0,-0.717391304347826,11.83138646878959
0.5,1.0,0.42650668121079904,0.2966396292004635,,1.0,0.0,0.0,0.6,-0.6521739130434783,12.016128107502665
0.5,1.0,0.16143986910280883,0.25028968713789107,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.075400019877522
0.5,1.0,-0.45814016907553856,0.37697952877558905,,1.0,0.0,0.0,0.0,-0.717391304347826,11.775297421715827
0.5,1.0,0.17016634851377146,-0.09115488605639242,,1.0,0.0,0.0,0.0,-0.6956521739130435,12.053801032483948
1.0,1.0,1.0166348513771475,0.26264967168791037,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.429220196836383
1.0,1.0,1.0689937278429233,0.21011973735032832,,1.0,0.0,0.0,0.0,-0.717391304347826,12.454107814022272
0.0,1.0,1.3133351513498772,0.7246040942448821,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.273735966890268
1.0,1.0,0.9271884374147805,0.19157976052529935,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.33270970174018
1.0,1.0,0.8202890646304881,0.3553495558130552,,1.0,0.0,0.0,0.0,-0.717391304347826,12.41044511731981
0.5,1.0,0.2879738205617671,0.1096948628814214,,1.0,0.0,0.0,0.0,-0.6304347826086957,12.273735966890268
0.5,1.0,0.5574038723752386,0.06179992275009656,,1.0,0.0,0.0,0.0,-0.6956521739130435,12.160033942617156
0.5,1.0,0.42650668121079904,-0.4928543839320201,,1.0,0.0,0.0,0.0,-0.6739130434782609,11.984184555794167
0.5,1.0,0.6228524679574584,0.06179992275009656,,1.0,0.0,0.0,0.0,-0.6739130434782609,12.10625783509458
0.5,1.0,0.5672211617125715,0.06488991888760139,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.271349956195543
0.5,1.0,0.5344968639214617,0.14059482425646969,,1.0,0.0,0.0,0.0,-0.6739130434782609,12.167856627501678
0.5,1.0,0.28361058085628577,-0.11278485901892622,,1.0,0.0,0.0,0.0,-0.6739130434782609,12.185875040240456
1.0,1.0,1.1235342241614399,0.003089996137504828,,1.0,0.0,0.0,0.0,-0.717391304347826,12.211065162153215
0.5,1.0,0.37087537496591216,0.055619930475086905,,1.0,0.0,0.0,0.0,-0.6521739130434783,12.154784614286667
0.5,1.0,0.27706572129806384,-0.046349942062572425,,1.0,0.0,0.0,0.0,-0.5869565217391305,12.149507585033072
1.0,1.0,0.3883283337878375,0.4696794129007339,,1.0,0.0,0.0,0.6,-0.717391304347826,12.264346270624157
0.0,1.0,0.1308971911644396,-0.15758980301274622,,1.0,0.0,0.0,0.0,-0.717391304347826,12.179220327453933
1.0,1.0,0.5344968639214617,-0.30127462340672073,,1.0,0.0,0.0,0.0,-0.6304347826086957,12.165255859329688
1.0,1.0,0.9250068175620398,0.16994978756276555,,1.0,0.0,0.0,0.0,-0.717391304347826,12.354496960983985
0.5,1.0,0.20507226615762203,-0.0772499034376207,,1.0,0.0,0.0,0.0,-0.6304347826086957,12.130815551850676
0.5,1.0,0.7112080719934551,0.574739281575898,,1.0,0.0,0.0,0.0,-0.717391304347826,12.28690580994122
0.0,1.0,0.0872647941096264,-0.23174971031286212,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.080696479888445
0.5,0.0,-0.20289064630488138,0.12823483970645036,,1.0,0.0,0.0,0.6,-0.7391304347826086,12.279327754099118
1.0,1.0,0.9293700572675211,0.2966396292004635,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.428019481065613
1.0,1.0,0.49522770657212983,0.13904982618771727,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.252483791602627
1.0,1.0,0.18325606763021543,-0.14522981846272692,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.218500103788143
1.0,0.0,0.7810199072811562,0.15295480880648898,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.409017571151187
0.0,0.0,0.1308971911644396,-0.38933951332560834,,1.0,0.0,0.0,0.0,-0.7391304347826086,12.133507329024972
0.5,1.0,-0.13307881101718025,0.9779837775202781,,1.0,0.0,0.0,0.8,-0.43478260869565216,12.337105293891872
1.0,1.0,0.7679301881647123,1.6485129393588258,,1.0,0.0,0.0,0.6,-0.5,12.577639650232573
1.0,1.0,1.0144532315244068,0.2657396678254152,,1.0,0.0,0.0,0.4,-0.7391304347826086,12.449022745701502
0.0,0.0,0.6064903190619034,0.1421398223252221,,0.0,0.0,0.0,1.0,-0.15217391304347827,11.92504173829169
-0.5,-1.0,-0.3097900190891737,-1.0011587485515643,,0.0,-1.0,0.0,-0.4,0.2608695652173913,11.608244735642321
0.0,0.0,0.0872647941096264,-0.7817690227887215,,0.0,0.0,0.0,0.0,-0.08695652173913043,11.759793355371237
-0.5,0.0,-0.5061358058358331,-0.5438393202008498,,0.0,-1.0,0.0,-0.2,-0.021739130434782608,11.350418300109132
-1.0,0.0,-0.872647941096264,-1.2885283893395134,,0.0,-1.0,0.0,-0.4,0.043478260869565216,11.344518647594766
-1.0,0.0,-0.872647941096264,-1.2885283893395134,,0.0,-1.0,0.0,-0.4,0.06521739130434782,11.231901180182515
0.0,1.0,0.29015544041450775,0.23638470451911936,,1.0,0.0,0.0,0.4,-0.43478260869565216,12.170450649220749
0.0,0.0,0.3970548131988001,0.009269988412514484,,0.0,0.0,0.0,0.2,-0.5434782608695652,12.083910661257521
0.0,1.0,0.8944641396236706,0.01853997682502897,,1.0,0.0,0.0,1.0,-0.6739130434782609,12.063938642041201
0.5,0.0,0.27924734115080446,0.3089996137504828,,0.0,0.0,0.0,0.6,-0.10869565217391304,12.000897933306716
-0.5,0.0,-0.5977638396509408,-0.30281962147547314,,1.0,-1.0,0.0,-0.2,-0.06521739130434782,11.874097282798648
0.5,1.0,0.0872647941096264,0.242564696794129,,1.0,0.0,0.0,0.4,-0.2826086956521739,12.218500103788143
0.0,0.0,0.5377692937005727,0.2997296253379683,,0.0,0.0,0.0,1.0,-0.4782608695652174,12.144202560946876
0.5,1.0,0.6064903190619034,0.746234067207416,,1.0,0.0,0.0,0.6,-0.6304347826086957,12.448630513463613
0.5,1.0,-0.4799563676029452,0.9161838547701815,,1.0,-1.0,0.0,-0.2,0.7608695652173914,12.429220196836383
0.5,0.0,-0.39378238341968913,-0.1560448049439938,,0.0,-1.0,0.0,-0.4,0.41304347826086957,12.394628892852941
0.5,1.0,-0.3490591764385056,-0.5592893008883739,,1.0,0.0,0.0,0.6,-0.6956521739130435,11.910365121788654
0.5,0.0,0.436323970548132,-0.05252993433758208,,0.0,0.0,0.0,0.6,-0.5434782608695652,12.100717685412471
0.5,1.0,0.8977365694027816,0.8760139049826188,,1.0,0.0,0.0,0.6,-0.5434782608695652,12.312686874960354
0.0,0.0,-0.19852740659940005,-0.25028968713789107,,1.0,0.0,0.0,0.2,0.17391304347826086,11.970356641102999
-0.5,0.0,-0.5366784837742024,-0.8126689841637698,,0.0,-1.0,0.0,-0.4,-0.043478260869565216,11.777218637129327
1.0,1.0,1.3624215980365422,1.5264580919273851,,1.0,0.0,0.0,0.6,-0.5652173913043478,12.495007682693725
0.0,0.0,0.6392146168530134,-0.3630745461568173,,0.0,-1.0,0.0,-0.2,-0.13043478260869565,11.728044909070785
1.0,1.0,-0.3926915734933188,1.951332560834299,,1.0,0.0,0.0,0.6,0.8695652173913043,12.660331092405906
-0.5,1.0,-0.24434142350695393,-0.8497489378138278,,0.0,-1.0,0.0,-0.8,-0.5434782608695652,11.904974309480181
0.0,1.0,0.28361058085628577,-0.4094244882193897,,1.0,0.0,0.0,0.0,-0.43478260869565216,11.944064817531656
0.5,1.0,0.9402781565312245,1.2236384704519119,,1.0,0.0,0.0,0.6,-0.5652173913043478,12.371591321286905
-0.5,0.0,-0.3446959367330243,-0.8682889146388567,,0.0,-1.0,0.0,-0.4,-0.2608695652173913,11.782960235741939
0.0,2.0,0.5017725661303518,0.009269988412514484,,0.0,0.0,0.0,0.6,-0.41304347826086957,12.128116509451258
0.0,0.0,-0.3926915734933188,-0.012359984550019312,,0.0,0.0,0.0,0.6,-0.06521739130434782,11.891368749982085
0.0,0.0,-0.5846741205344969,0.9177288528389339,,0.0,-1.0,0.0,-0.2,1.2173913043478262,11.771443882099637
0.0,1.0,0.2639760021816199,-0.4078794901506373,,1.0,0.0,0.0,0.4,-0.5,12.086731521684555
0.0,0.0,-0.3490591764385056,-0.567014291232136,,0.0,0.0,0.0,0.0,-0.1956521739130435,11.931642378754141
0.0,1.0,0.31415325879465505,0.3646195442255697,,1.0,0.0,0.0,0.4,-0.6956521739130435,12.206077645517674
0.5,1.0,0.6304881374420507,0.7833140208574739,,1.0,0.0,0.0,0.6,-0.6739130434782609,12.441148720271016
0.5,1.0,0.38396509408235613,-0.5083043646195442,,1.0,-1.0,0.0,-0.4,0.8260869565217391,11.951186847493476
1.0,1.0,0.8519225524952277,-0.06952491309385864,,1.0,0.0,0.0,1.0,-0.6086956521739131,12.123239799036943
0.0,0.0,0.0872647941096264,-0.6102742371572035,,0.0,0.0,0.0,0.0,-0.043478260869565216,11.755879486687116
0.5,1.0,0.35778565584946825,0.5067593665507918,,1.0,0.0,0.0,0.6,-0.6086956521739131,12.352339472153524
1.0,1.0,0.27924734115080446,0.05870992661259174,,1.0,-1.0,0.0,0.2,-0.21739130434782608,12.264346270624157
1.0,1.0,0.7701118080174529,0.31517960602549244,,1.0,0.0,0.0,0.4,-0.6086956521739131,12.354496960983985
0.0,0.0,-0.22688846468502863,-0.05098493626882966,,0.0,-1.0,0.0,-0.6,0.2391304347826087,12.013706813470414
-0.5,0.0,-0.5977638396509408,-0.8281189648512939,,0.0,-1.0,0.0,-0.8,0.34782608695652173,11.790564777297387
0.0,0.0,0.105808562857922,-0.11123986095017381,,0.0,-1.0,0.0,-0.2,-0.043478260869565216,11.993813394724253
0.0,1.0,-0.3926915734933188,0.16840478949401314,,1.0,0.0,0.0,0.6,-0.5434782608695652,12.086731521684555
